object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
blueSquare1,spottedCircle2,redSquare1,stripedCircle1,stripedCircle1,stripedCircle1,1,intermediateOnly,basic,word11,game124,2,1
stripedCircle2,redSquare2,stripedCircle1,blueSquare2,blueSquare2,redSquare2,2,intermediateOnly,basic,word16,game124,1,2
blueSquare1,stripedCircle1,blueSquare2,spottedCircle1,spottedCircle1,blueSquare2,3,intermediateOnly,basic,word16,game124,2,1
blueSquare2,blueSquare1,stripedCircle2,redSquare1,redSquare1,stripedCircle2,4,intermediateOnly,basic,word4,game124,1,2
redSquare1,blueSquare1,spottedCircle1,stripedCircle2,stripedCircle2,blueSquare1,5,intermediateOnly,basic,word16,game124,2,1
stripedCircle2,redSquare1,stripedCircle1,blueSquare1,blueSquare1,redSquare1,6,intermediateOnly,basic,word16,game124,1,2
stripedCircle1,redSquare1,blueSquare1,spottedCircle2,spottedCircle2,stripedCircle1,7,intermediateOnly,basic,word16,game124,2,1
spottedCircle1,stripedCircle2,blueSquare1,redSquare2,redSquare2,spottedCircle1,8,intermediateOnly,basic,word14,game124,1,2
blueSquare1,spottedCircle1,spottedCircle2,stripedCircle2,stripedCircle2,blueSquare1,9,intermediateOnly,basic,word16,game124,2,1
redSquare1,blueSquare2,stripedCircle2,spottedCircle2,spottedCircle2,stripedCircle2,10,intermediateOnly,basic,word11,game124,1,2
blueSquare2,stripedCircle2,stripedCircle1,redSquare2,redSquare2,stripedCircle1,11,intermediateOnly,basic,word11,game124,2,1
stripedCircle1,spottedCircle1,redSquare2,blueSquare2,blueSquare2,spottedCircle1,12,intermediateOnly,basic,word14,game124,1,2
blueSquare1,redSquare1,spottedCircle1,stripedCircle1,stripedCircle1,spottedCircle1,13,intermediateOnly,basic,word6,game124,2,1
redSquare2,stripedCircle2,redSquare1,blueSquare1,blueSquare1,stripedCircle2,14,intermediateOnly,basic,word8,game124,1,2
spottedCircle1,stripedCircle2,blueSquare1,redSquare1,redSquare1,spottedCircle1,15,intermediateOnly,basic,word10,game124,2,1
redSquare1,stripedCircle1,stripedCircle2,spottedCircle1,spottedCircle1,stripedCircle2,16,intermediateOnly,basic,word8,game124,1,2
stripedCircle2,stripedCircle1,redSquare2,spottedCircle2,spottedCircle2,spottedCircle2,17,intermediateOnly,basic,word7,game124,2,1
spottedCircle2,spottedCircle1,blueSquare1,stripedCircle2,stripedCircle2,blueSquare1,18,intermediateOnly,basic,word11,game124,1,2
stripedCircle1,blueSquare2,stripedCircle2,spottedCircle1,spottedCircle1,stripedCircle1,19,intermediateOnly,basic,word11,game124,2,1
blueSquare1,blueSquare2,stripedCircle2,redSquare1,redSquare1,blueSquare1,20,intermediateOnly,basic,word1,game124,1,2
blueSquare2,spottedCircle1,redSquare2,stripedCircle1,stripedCircle1,blueSquare2,21,intermediateOnly,basic,word16,game124,2,1
blueSquare1,stripedCircle2,blueSquare2,redSquare2,redSquare2,redSquare2,22,intermediateOnly,basic,word16,game124,1,2
redSquare1,spottedCircle2,spottedCircle1,blueSquare1,blueSquare1,spottedCircle1,23,intermediateOnly,basic,word7,game124,2,1
redSquare1,stripedCircle2,spottedCircle1,blueSquare2,blueSquare2,redSquare1,24,intermediateOnly,basic,word16,game124,1,2
redSquare2,spottedCircle2,stripedCircle1,blueSquare1,blueSquare1,blueSquare1,25,intermediateOnly,basic,word16,game124,2,1
