object1name,object2name,object3name,object4name,intendedName,clickedName,trialNum,condition,contextType,wordID,id,speakerID,listenerID
spottedCircle1,redSquare2,blueSquare2,stripedCircle2,stripedCircle2,stripedCircle2,1,intermediateOnly,basic,word9,game121,2,1
spottedCircle1,stripedCircle1,blueSquare2,redSquare2,redSquare2,stripedCircle1,2,intermediateOnly,basic,word2,game121,1,2
redSquare2,spottedCircle1,spottedCircle2,stripedCircle1,stripedCircle1,redSquare2,3,intermediateOnly,basic,word2,game121,2,1
redSquare2,redSquare1,stripedCircle1,spottedCircle1,spottedCircle1,redSquare1,4,intermediateOnly,basic,word12,game121,1,2
blueSquare2,stripedCircle2,blueSquare1,redSquare1,redSquare1,redSquare1,5,intermediateOnly,basic,word12,game121,2,1
redSquare2,redSquare1,stripedCircle1,spottedCircle2,spottedCircle2,stripedCircle1,6,intermediateOnly,basic,word16,game121,1,2
stripedCircle1,redSquare2,redSquare1,blueSquare2,blueSquare2,redSquare2,7,intermediateOnly,basic,word2,game121,2,1
redSquare1,spottedCircle2,stripedCircle2,blueSquare1,blueSquare1,redSquare1,8,intermediateOnly,basic,word10,game121,1,2
blueSquare1,spottedCircle1,spottedCircle2,redSquare1,redSquare1,blueSquare1,9,intermediateOnly,basic,word10,game121,2,1
blueSquare1,stripedCircle2,redSquare2,spottedCircle2,spottedCircle2,redSquare2,10,intermediateOnly,basic,word15,game121,1,2
blueSquare2,redSquare1,spottedCircle1,stripedCircle2,stripedCircle2,stripedCircle2,11,intermediateOnly,basic,word3,game121,2,1
blueSquare2,spottedCircle2,redSquare2,stripedCircle1,stripedCircle1,spottedCircle2,12,intermediateOnly,basic,word3,game121,1,2
redSquare1,redSquare2,stripedCircle1,blueSquare2,blueSquare2,redSquare1,13,intermediateOnly,basic,word9,game121,2,1
spottedCircle2,blueSquare2,stripedCircle2,redSquare2,redSquare2,stripedCircle2,14,intermediateOnly,basic,word5,game121,1,2
redSquare1,redSquare2,spottedCircle2,blueSquare1,blueSquare1,blueSquare1,15,intermediateOnly,basic,word9,game121,2,1
blueSquare2,stripedCircle1,stripedCircle2,spottedCircle1,spottedCircle1,blueSquare2,16,intermediateOnly,basic,word14,game121,1,2
redSquare2,spottedCircle1,redSquare1,blueSquare1,blueSquare1,redSquare1,17,intermediateOnly,basic,word15,game121,2,1
stripedCircle1,stripedCircle2,redSquare1,spottedCircle1,spottedCircle1,stripedCircle1,18,intermediateOnly,basic,word15,game121,1,2
blueSquare2,stripedCircle1,blueSquare1,redSquare1,redSquare1,blueSquare2,19,intermediateOnly,basic,word9,game121,2,1
stripedCircle1,blueSquare2,blueSquare1,redSquare2,redSquare2,stripedCircle1,20,intermediateOnly,basic,word9,game121,1,2
stripedCircle1,blueSquare1,stripedCircle2,spottedCircle2,spottedCircle2,blueSquare1,21,intermediateOnly,basic,word9,game121,2,1
